economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,has_account
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,196793656,0.333936478288406,1,24.0,2,4,1.0,,1,1,1.0,1.0,2.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2,,,1,1,1,2.0,2.0,,1,1,1.0,2.0,2,2,1,,1,3.0,3.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,4,4,4,4.0,1,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,114973361,0.27595559924941,1,18.0,2,4,1.0,,1,1,0.0,2.0,1.0,1,2.0,,1.0,2.0,1.0,2.0,,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,1,1.0,2.0,,,2.0,,,,,,2,1,2,1,2.0,2.0,,1,0,4,4,1,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,135048998,2.83964177290635,2,24.0,1,4,1.0,,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1.0,1,1,1,1.0,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,1,1.0,2.0,1.0,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,1,2,2.0,1.0,,1,1,2,4,4,4.0,1,4.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,117111653,1.00962668973404,2,42.0,2,2,1.0,,1,1,0.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,1.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,149130788,0.442570575421998,2,23.0,3,5,1.0,,1,1,0.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,2,,2.0,1,1,1,,3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,2.0,2.0,,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,1.0,,1,1,3,4,4,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,119365945,0.198477151558742,1,27.0,2,1,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,4,2,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,207051253,0.50632464486753,1,20.0,2,5,2.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1,2.0,,1,1,1,2.0,1.0,,2,1,1.0,2.0,2,2,1,,2,2.0,1.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,2,1,2,3,2.0,2.0,,1,1,4,3,4,4.0,4,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,169576275,2.70870863101997,2,34.0,1,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,3,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,2,3,2.0,2.0,,1,1,4,4,4,4.0,2,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,175056209,3.59034181995605,1,66.0,1,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1,1.0,,2,2,2,,,,1,2,,2.0,1,2,1,,2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,1,1,2.0,2.0,1.0,,2.0,,,,,,1,1,2,1,2.0,1.0,,1,1,4,2,2,4.0,2,2.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,208581424,0.262886688296103,1,20.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,1,4,2,4,4.0,4,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,148300379,3.39572979383658,1,25.0,1,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,1,2.0,2.0,,,1.0,1,1.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,3,2,2,1.0,1.0,,1,0,2,4,4,4.0,2,4.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,208029598,0.619179196305759,2,31.0,3,5,2.0,,1,1,0.0,1.0,2.0,1,2.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,1,1,2.0,2.0,2.0,2.0,2.0,,,,,,1,1,1,2,2.0,2.0,,1,0,1,3,3,4.0,2,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,183814537,0.421937204056275,1,17.0,2,4,2.0,,1,1,0.0,,,1,2.0,,2.0,1.0,2.0,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2.0,1.0,,1,1,,2.0,1,2,1,,4,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,2.0,,,2.0,,,,,,2,2,1,3,3.0,2.0,,1,1,4,1,1,4.0,2,4.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,188517926,0.171988921881717,1,36.0,3,5,1.0,,1,1,0.0,2.0,2.0,1,2.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1.0,1.0,,1,1,,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,1,0,4,4,4,4.0,2,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,175473042,0.868631690140953,2,40.0,2,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,1,1,2.0,2.0,2,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,2,1,1,1,2.0,1.0,,1,1,2,3,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,175749969,0.19728335975085,2,27.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1,2.0,,1,1,2,,,,1,1,2.0,2.0,2,2,1,,1,3.0,3.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,1.0,,,1.0,2,2,,,,,1.0,1.0,1.0,2.0,,,3,3,3,3,,2.0,,1,1,1,4,4,1.0,2,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,199462905,0.334116030851957,2,32.0,3,5,1.0,,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,2.0,,1,1,1,1.0,2.0,,1,1,,1.0,2,2,1,2.0,1,3.0,3.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,1.0,1.0,1.0,,,1.0,1,2,1.0,1.0,,,2.0,,,,,,3,3,3,3,,3.0,,1,1,1,1,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,174279198,1.30138182568337,1,28.0,2,5,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,2,2.0,1.0,,1,0,4,4,4,4.0,2,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,159916639,3.59034181995605,2,56.0,2,2,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,2,1,1,2,4.0,1.0,,0,0,4,3,4,4.0,2,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,159303656,0.974951263305253,2,18.0,2,5,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,3,3,3,,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,165369194,0.434315845070477,2,42.0,3,4,1.0,,1,1,1.0,1.0,2.0,1,2.0,,1.0,1.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1,2.0,,1,1,1,2.0,2.0,,2,2,2.0,2.0,1,2,1,,2,2.0,2.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,0,1,4,4,4,4.0,2,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,191153915,0.318312610479345,2,31.0,2,2,1.0,,1,1,0.0,,,2,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,1,4,1,4,4.0,4,3.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,138442363,0.34396862166432,1,53.0,2,2,2.0,,1,1,0.0,,,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,1,3,1,4.0,1.0,,0,0,4,4,4,2.0,2,2.0,1,2,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,179454124,2.80195918809352,1,47.0,1,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,185815085,0.433485653548451,2,27.0,3,3,1.0,,1,1,1.0,2.0,2.0,1,2.0,,1.0,1.0,1.0,2.0,,2.0,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,,,1,1,2,,,,1,1,1.0,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,1.0,1.0,1.0,,,1,2.0,2.0,1.0,,,2.0,1,2,1.0,2.0,,,2.0,,,,,,1,1,2,2,3.0,1.0,,1,0,1,1,4,4.0,1,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,171265102,0.793858984172706,1,33.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,1,2.0,1.0,,0,0,4,2,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,209150574,0.544473199572515,1,35.0,3,5,1.0,,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2,2.0,,1,1,1,2.0,2.0,,1,1,1.0,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,1.0,1.0,,,1,1.0,1.0,3.0,,,1,2.0,1.0,2.0,,,2.0,1,2,2.0,2.0,1.0,,2.0,,,,,,3,2,3,3,,2.0,,1,0,1,2,4,4.0,1,1.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,175894513,1.03694774474977,1,37.0,2,4,2.0,,1,1,0.0,2.0,2.0,1,2.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,2,,2.0,2,2,2,,1,2.0,1.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,1.0,,1,0,2,4,4,4.0,2,1.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,155134777,1.06592674984397,2,32.0,2,4,2.0,,1,1,1.0,1.0,1.0,1,2.0,,1.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,,,1,1,1,2.0,1.0,,1,2,1.0,2.0,2,2,2,,6,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,1.0,1.0,,1,0,4,4,4,4.0,2,2.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,166527685,0.350515584394804,1,23.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,1,2.0,1.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,1,2.0,1.0,,0,0,4,4,4,4.0,1,2.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,154027801,0.334116030851957,2,32.0,3,5,2.0,,1,1,0.0,1.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,1,1,2,,,,1,1,,2.0,2,2,2,,1,3.0,2.0,2.0,,,,2.0,,,,1,1.0,1.0,1.0,,,1,2.0,1.0,2.0,,,2.0,1,2,1.0,2.0,,,2.0,,,,,,2,2,3,3,1.0,2.0,,1,0,1,1,4,4.0,1,5.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,118781533,0.168433105960408,1,38.0,2,1,1.0,,1,1,0.0,2.0,2.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,2,3.0,1.0,,1,1,2,4,4,4.0,4,3.0,1,2,0,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,154193145,0.257490249496509,1,27.0,2,1,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,2,2.0,3,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,1,2,2,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,131380600,2.00361886973044,1,16.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,1,1,1,1,3.0,1.0,,1,1,4,3,4,4.0,2,5.0,2,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,183769106,0.458311181137575,2,44.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,2,2,2,,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,1,2.0,2.0,,,2.0,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,1,1,2,2,4.0,1.0,,1,1,4,3,4,4.0,3,4.0,2,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,172484913,0.413933398874115,1,18.0,2,4,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,2,1,1,1,2.0,1.0,,1,0,4,2,4,4.0,4,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,149670473,0.974951263305253,2,22.0,2,4,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,6,1.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,1,3.0,1.0,,0,1,2,4,4,4.0,2,2.0,2,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,167798246,0.3445174324122,2,23.0,3,5,1.0,,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2,,,1,1,1,2.0,1.0,,1,2,2.0,2.0,2,2,1,,3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,1,1,1,4,4,4.0,2,3.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,205768382,0.413933398874115,1,20.0,2,3,1.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,2,2,,2.0,1,2,1,,3,1.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,2,4,4,4.0,2,5.0,1,1,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,201147701,0.287302039936946,1,22.0,3,4,1.0,,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,2.0,2.0,1.0,2,,,1,2,1,2.0,1.0,,2,2,1.0,2.0,2,2,2,,2,3.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,3,3,2.0,2.0,,1,0,4,4,4,4.0,2,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,208772747,3.59034181995605,2,68.0,1,4,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,3.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,139977743,0.559548619759495,1,37.0,3,5,2.0,,1,1,1.0,2.0,2.0,2,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2,2.0,,1,1,1,2.0,1.0,,1,1,1.0,2.0,2,2,2,,1,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,3,2,2.0,2.0,,1,1,4,4,4,4.0,1,2.0,1,1,1,1.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,186050610,0.458311181137575,2,37.0,2,4,1.0,,1,1,0.0,1.0,2.0,2,,,1.0,1.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1.0,2,2,2,1.0,3,3.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,3,2,3,3.0,3.0,,1,1,1,4,4,4.0,4,5.0,1,1,1,0.0,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992.0,182904081,3.59034181995605,1,15.0,1,2,2.0,,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,0
